Component,Sub-component,Variable,Measure,Country,ISO Code,Year,val
Context,Economic,Annual GDP growth,Annual %,Tonga,TON,2012,0.9197610249230763
Context,Economic,Annual GDP growth,Annual %,Trinidad and Tobago,TTO,2012,6.710083663224722
Context,Economic,Annual GDP growth,Annual %,Tuvalu,TUV,2012,-2.1276595744680833
Context,Economic,Annual GDP growth,Annual %,Uganda,UGA,2012,3.8374556060522877
Context,Economic,Annual GDP growth,Annual %,United Kingdom,GBR,2012,1.5089983466822758
Context,Economic,Annual GDP growth,Annual %,United Republic of Tanzania,TZA,2012,4.50015356010131
Context,Economic,Annual GDP growth,Annual %,Vanuatu,VUT,2012,1.0100476869204158
Context,Economic,Annual GDP growth,Annual %,Zambia,ZMB,2012,7.597381049019944
Context,Economic,Annual GDP growth,Annual %,Antigua and Barbuda,ATG,2013,-0.6009823295993613
Context,Economic,Annual GDP growth,Annual %,Australia,AUS,2013,2.6021933943655853
Context,Economic,Annual GDP growth,Annual %,Bahamas,BHS,2013,-2.8632800299449315
Context,Economic,Annual GDP growth,Annual %,Bangladesh,BGD,2013,6.013605658343437
Context,Economic,Annual GDP growth,Annual %,Barbados,BRB,2013,-1.0103818461817156
Context,Economic,Annual GDP growth,Annual %,Belize,BLZ,2013,4.454326006860626
Context,Economic,Annual GDP growth,Annual %,Botswana,BWA,2013,11.102906877877786
Context,Economic,Annual GDP growth,Annual %,Brunei Darussalam,BRN,2013,-2.12478318620758
Context,Economic,Annual GDP growth,Annual %,Cameroon,CMR,2013,4.995529161307829
Context,Economic,Annual GDP growth,Annual %,Canada,CAN,2013,2.325813548064289
Context,Economic,Annual GDP growth,Annual %,Cyprus,CYP,2013,-6.587477511183465
Context,Economic,Annual GDP growth,Annual %,Dominica,DMA,2013,0.004503997297604201
Context,Economic,Annual GDP growth,Annual %,Eswatini,SWZ,2013,3.8612138049228406
Context,Economic,Annual GDP growth,Annual %,Fiji,FJI,2013,4.734219489565319
Context,Economic,Annual GDP growth,Annual %,Gambia,GMB,2013,5.638699003386961
Context,Economic,Annual GDP growth,Annual %,Gabon,GAB,2013,2.872768790327001
Context,Economic,Annual GDP growth,Annual %,Ghana,GHA,2013,7.31252501678145
Context,Economic,Annual GDP growth,Annual %,Grenada,GRD,2013,2.351098016779048
Context,Economic,Annual GDP growth,Annual %,Guyana,GUY,2013,3.65338433338232
Context,Economic,Annual GDP growth,Annual %,India,IND,2013,6.38610640094825
Context,Economic,Annual GDP growth,Annual %,Jamaica,JAM,2013,0.5176860128024003
Context,Economic,Annual GDP growth,Annual %,Kenya,KEN,2013,3.7978483925754034
Context,Economic,Annual GDP growth,Annual %,Kiribati,KIR,2013,7.7309218869964695
Context,Economic,Annual GDP growth,Annual %,Lesotho,LSO,2013,1.7925255557554465
Context,Economic,Annual GDP growth,Annual %,Malawi,MWI,2013,5.410349998171668
Context,Economic,Annual GDP growth,Annual %,Malaysia,MYS,2013,4.693722525578934
Context,Economic,Annual GDP growth,Annual %,Maldives,MDV,2013,6.974962268304637
Context,Economic,Annual GDP growth,Annual %,Malta,MLT,2013,6.291715744012578
Context,Economic,Annual GDP growth,Annual %,Mauritius,MUS,2013,3.3604060997413256
Context,Economic,Annual GDP growth,Annual %,Mozambique,MOZ,2013,6.571413896655372
Context,Economic,Annual GDP growth,Annual %,Namibia,NAM,2013,5.614719622544854
Context,Economic,Annual GDP growth,Annual %,Nauru,NRU,2013,3.6477404166362533
Context,Economic,Annual GDP growth,Annual %,New Zealand,NZL,2013,2.589541990315979
Context,Economic,Annual GDP growth,Annual %,Nigeria,NGA,2013,6.6713353930617245
Context,Economic,Annual GDP growth,Annual %,Pakistan,PAK,2013,4.366865049783868
Context,Economic,Annual GDP growth,Annual %,Papua New Guinea,PNG,2013,3.824946328006746
Context,Economic,Annual GDP growth,Annual %,Rwanda,RWA,2013,4.719848569782627
Context,Economic,Annual GDP growth,Annual %,Saint Kitts and Nevis,KNA,2013,5.727280872347038
Context,Economic,Annual GDP growth,Annual %,Saint Lucia,LCA,2013,-1.8187760373599104
Context,Economic,Annual GDP growth,Annual %,Saint Vincent and The Grenadines,VCT,2013,2.4624841721544044
Context,Economic,Annual GDP growth,Annual %,Samoa,WSM,2013,0.10729327648893161
Context,Economic,Annual GDP growth,Annual %,Seychelles,SYC,2013,1.2537349624294905
Context,Economic,Annual GDP growth,Annual %,Sierra Leone,SLE,2013,14.663323807522914
Context,Economic,Annual GDP growth,Annual %,Singapore,SGP,2013,4.817630991206755
Context,Economic,Annual GDP growth,Annual %,Solomon Islands,SLB,2013,5.237740177803275
Context,Economic,Annual GDP growth,Annual %,South Africa,ZAF,2013,2.485468008265883
Context,Economic,Annual GDP growth,Annual %,Sri Lanka,LKA,2013,4.051746329269108
Context,Economic,Annual GDP growth,Annual %,Togo,TGO,2013,5.824265832445505
Context,Economic,Annual GDP growth,Annual %,Tonga,TON,2013,0.39392253013733125
Context,Economic,Annual GDP growth,Annual %,Trinidad and Tobago,TTO,2013,3.344606475405442
Context,Economic,Annual GDP growth,Annual %,Tuvalu,TUV,2013,4.347826086956516
Context,Economic,Annual GDP growth,Annual %,Uganda,UGA,2013,3.5869058262302502
Context,Economic,Annual GDP growth,Annual %,United Kingdom,GBR,2013,1.7999214970283646
Context,Economic,Annual GDP growth,Annual %,United Republic of Tanzania,TZA,2013,6.781585600653159
Context,Economic,Annual GDP growth,Annual %,Vanuatu,VUT,2013,0.4633904151350947
Context,Economic,Annual GDP growth,Annual %,Zambia,ZMB,2013,5.0575369504725245
Context,Economic,Annual GDP growth,Annual %,Antigua and Barbuda,ATG,2014,2.198291887387967
Context,Economic,Annual GDP growth,Annual %,Australia,AUS,2014,2.595284115940416
Context,Economic,Annual GDP growth,Annual %,Bahamas,BHS,2014,1.8473059422066314
Context,Economic,Annual GDP growth,Annual %,Bangladesh,BGD,2014,6.061059358849505
Context,Economic,Annual GDP growth,Annual %,Barbados,BRB,2014,0.08240547781402086
Context,Economic,Annual GDP growth,Annual %,Belize,BLZ,2014,4.030845577503172
Context,Economic,Annual GDP growth,Annual %,Botswana,BWA,2014,5.697144220275987
Context,Economic,Annual GDP growth,Annual %,Brunei Darussalam,BRN,2014,-2.507887216304809
Context,Economic,Annual GDP growth,Annual %,Cameroon,CMR,2014,5.719818145091978
Context,Economic,Annual GDP growth,Annual %,Canada,CAN,2014,2.8734667778581127
Context,Economic,Annual GDP growth,Annual %,Cyprus,CYP,2014,-1.7760586772861586
Context,Economic,Annual GDP growth,Annual %,Dominica,DMA,2014,2.3352174206769263
Context,Economic,Annual GDP growth,Annual %,Eswatini,SWZ,2014,1.4358974928682073
Context,Economic,Annual GDP growth,Annual %,Fiji,FJI,2014,5.603514406183081
Context,Economic,Annual GDP growth,Annual %,Gambia,GMB,2014,4.314964441074693
Context,Economic,Annual GDP growth,Annual %,Gabon,GAB,2014,-1.4073824951095446
Context,Economic,Annual GDP growth,Annual %,Ghana,GHA,2014,2.8562401633088257
Context,Economic,Annual GDP growth,Annual %,Grenada,GRD,2014,7.342123960379482
Context,Economic,Annual GDP growth,Annual %,Guyana,GUY,2014,1.6864944501958377
Context,Economic,Annual GDP growth,Annual %,India,IND,2014,7.4102276050885365
Context,Economic,Annual GDP growth,Annual %,Jamaica,JAM,2014,0.6898223573743394
Context,Economic,Annual GDP growth,Annual %,Kenya,KEN,2014,5.020111002324839
Context,Economic,Annual GDP growth,Annual %,Kiribati,KIR,2014,1.2636626804459468
Context,Economic,Annual GDP growth,Annual %,Lesotho,LSO,2014,1.710549905454755
Context,Economic,Annual GDP growth,Annual %,Malawi,MWI,2014,5.6252700010513905
Context,Economic,Annual GDP growth,Annual %,Malaysia,MYS,2014,6.006721945582029
Context,Economic,Annual GDP growth,Annual %,Maldives,MDV,2014,7.860686371805215
Context,Economic,Annual GDP growth,Annual %,Malta,MLT,2014,7.631129374826855
Context,Economic,Annual GDP growth,Annual %,Mauritius,MUS,2014,3.8269698200933675
Context,Economic,Annual GDP growth,Annual %,Mozambique,MOZ,2014,7.7025684483930945
Context,Economic,Annual GDP growth,Annual %,Namibia,NAM,2014,6.092519159779556
Context,Economic,Annual GDP growth,Annual %,Nauru,NRU,2014,16.423335638610865
Context,Economic,Annual GDP growth,Annual %,New Zealand,NZL,2014,3.8263849176029936
Context,Economic,Annual GDP growth,Annual %,Nigeria,NGA,2014,6.30971865525467
Context,Economic,Annual GDP growth,Annual %,Pakistan,PAK,2014,4.116428171614217
Context,Economic,Annual GDP growth,Annual %,Papua New Guinea,PNG,2014,13.543770621654588
Context,Economic,Annual GDP growth,Annual %,Rwanda,RWA,2014,6.167166151669321
Context,Economic,Annual GDP growth,Annual %,Saint Kitts and Nevis,KNA,2014,7.576966023289216
Context,Economic,Annual GDP growth,Annual %,Saint Lucia,LCA,2014,1.32809022110105
Context,Economic,Annual GDP growth,Annual %,Saint Vincent and The Grenadines,VCT,2014,1.2502543692718149
Context,Economic,Annual GDP growth,Annual %,Samoa,WSM,2014,0.6599237687828605
Context,Economic,Annual GDP growth,Annual %,Seychelles,SYC,2014,4.063691812352104
Context,Economic,Annual GDP growth,Annual %,Sierra Leone,SLE,2014,-7.815015124572412
Context,Economic,Annual GDP growth,Annual %,Singapore,SGP,2014,3.9355402770900696
Context,Economic,Annual GDP growth,Annual %,Solomon Islands,SLB,2014,1.1892174709235803
Context,Economic,Annual GDP growth,Annual %,South Africa,ZAF,2014,1.4138264522379274
Context,Economic,Annual GDP growth,Annual %,Sri Lanka,LKA,2014,6.377978892893992
Context,Economic,Annual GDP growth,Annual %,Togo,TGO,2014,5.6332402182029
Context,Economic,Annual GDP growth,Annual %,Tonga,TON,2014,1.990537698908156
Context,Economic,Annual GDP growth,Annual %,Trinidad and Tobago,TTO,2014,3.6953651508303267
Context,Economic,Annual GDP growth,Annual %,Tuvalu,TUV,2014,0.0
Context,Economic,Annual GDP growth,Annual %,Uganda,UGA,2014,5.106307325397964
Context,Economic,Annual GDP growth,Annual %,United Kingdom,GBR,2014,3.19463731938923
Context,Economic,Annual GDP growth,Annual %,United Republic of Tanzania,TZA,2014,6.732461868324833
Context,Economic,Annual GDP growth,Annual %,Vanuatu,VUT,2014,2.5750403162877973
Context,Economic,Annual GDP growth,Annual %,Zambia,ZMB,2014,4.693283163767049
Context,Economic,Annual GDP growth,Annual %,Antigua and Barbuda,ATG,2015,1.4216199759537176
Context,Economic,Annual GDP growth,Annual %,Australia,AUS,2015,2.1901692869522122
Context,Economic,Annual GDP growth,Annual %,Bahamas,BHS,2015,0.9967489432416841
Context,Economic,Annual GDP growth,Annual %,Bangladesh,BGD,2015,6.552639878161969
Context,Economic,Annual GDP growth,Annual %,Barbados,BRB,2015,-0.8460985213563248
Context,Economic,Annual GDP growth,Annual %,Belize,BLZ,2015,2.8761837951595908
Context,Economic,Annual GDP growth,Annual %,Botswana,BWA,2015,-4.851325046176285
Context,Economic,Annual GDP growth,Annual %,Brunei Darussalam,BRN,2015,-0.39238348793352884
Context,Economic,Annual GDP growth,Annual %,Cameroon,CMR,2015,5.666952987039323
Context,Economic,Annual GDP growth,Annual %,Canada,CAN,2015,0.6499710017348548
Context,Economic,Annual GDP growth,Annual %,Cyprus,CYP,2015,3.418920388890129
Context,Economic,Annual GDP growth,Annual %,Dominica,DMA,2015,-3.3733826247689507
Context,Economic,Annual GDP growth,Annual %,Eswatini,SWZ,2015,2.04693015099366
Context,Economic,Annual GDP growth,Annual %,Fiji,FJI,2015,4.5012004102876375
Context,Economic,Annual GDP growth,Annual %,Gambia,GMB,2015,3.8788993950789035
Context,Economic,Annual GDP growth,Annual %,Gabon,GAB,2015,4.058073803999605
Context,Economic,Annual GDP growth,Annual %,Ghana,GHA,2015,2.120759338173343
Context,Economic,Annual GDP growth,Annual %,Grenada,GRD,2015,6.44522314693144
Context,Economic,Annual GDP growth,Annual %,Guyana,GUY,2015,0.6874045906194937
Context,Economic,Annual GDP growth,Annual %,India,IND,2015,7.996253785714714
Context,Economic,Annual GDP growth,Annual %,Jamaica,JAM,2015,0.9214871253803096
Context,Economic,Annual GDP growth,Annual %,Kenya,KEN,2015,4.96772112759767
Context,Economic,Annual GDP growth,Annual %,Kiribati,KIR,2015,11.265320943129382
Context,Economic,Annual GDP growth,Annual %,Lesotho,LSO,2015,3.1240667804454603
Context,Economic,Annual GDP growth,Annual %,Malawi,MWI,2015,2.800000000033549
Context,Economic,Annual GDP growth,Annual %,Malaysia,MYS,2015,5.091532421550113
Context,Economic,Annual GDP growth,Annual %,Maldives,MDV,2015,3.868135335713802
Context,Economic,Annual GDP growth,Annual %,Malta,MLT,2015,9.621097562283481
Context,Economic,Annual GDP growth,Annual %,Mauritius,MUS,2015,3.690556903694329
Context,Economic,Annual GDP growth,Annual %,Mozambique,MOZ,2015,7.393093698637699
Context,Economic,Annual GDP growth,Annual %,Namibia,NAM,2015,4.264174537636748
Context,Economic,Annual GDP growth,Annual %,Nauru,NRU,2015,2.698017273675106
Context,Economic,Annual GDP growth,Annual %,New Zealand,NZL,2015,3.6903690838723264
Context,Economic,Annual GDP growth,Annual %,Nigeria,NGA,2015,2.6526932954300264
Context,Economic,Annual GDP growth,Annual %,Pakistan,PAK,2015,4.217942095725064
Context,Economic,Annual GDP growth,Annual %,Papua New Guinea,PNG,2015,6.578356323042755
Context,Economic,Annual GDP growth,Annual %,Rwanda,RWA,2015,8.856855597453801
Context,Economic,Annual GDP growth,Annual %,Saint Kitts and Nevis,KNA,2015,0.6941355278766252
Context,Economic,Annual GDP growth,Annual %,Saint Lucia,LCA,2015,0.1019178364129516
Context,Economic,Annual GDP growth,Annual %,Saint Vincent and The Grenadines,VCT,2015,2.7831611943520187
Context,Economic,Annual GDP growth,Annual %,Samoa,WSM,2015,3.8503618166493965
Context,Economic,Annual GDP growth,Annual %,Seychelles,SYC,2015,8.914008875046903
Context,Economic,Annual GDP growth,Annual %,Sierra Leone,SLE,2015,-4.363332620937882
Context,Economic,Annual GDP growth,Annual %,Singapore,SGP,2015,2.976799316348064
Context,Economic,Annual GDP growth,Annual %,Solomon Islands,SLB,2015,1.676146156497765
Context,Economic,Annual GDP growth,Annual %,South Africa,ZAF,2015,1.3218622367822945
Context,Economic,Annual GDP growth,Annual %,Sri Lanka,LKA,2015,4.205955476776467
Context,Economic,Annual GDP growth,Annual %,Togo,TGO,2015,5.468031292727375
Context,Economic,Annual GDP growth,Annual %,Tonga,TON,2015,1.113744023980658
Context,Economic,Annual GDP growth,Annual %,Trinidad and Tobago,TTO,2015,-0.5648169533974823
Context,Economic,Annual GDP growth,Annual %,Tuvalu,TUV,2015,10.416666666666671
Context,Economic,Annual GDP growth,Annual %,Uganda,UGA,2015,5.187859860024659
Context,Economic,Annual GDP growth,Annual %,United Kingdom,GBR,2015,2.2228884228033365
Context,Economic,Annual GDP growth,Annual %,United Republic of Tanzania,TZA,2015,6.160628774066822
Context,Economic,Annual GDP growth,Annual %,Vanuatu,VUT,2015,3.9659194644487314
Context,Economic,Annual GDP growth,Annual %,Zambia,ZMB,2015,2.920375112179613
Context,Economic,Annual GDP growth,Annual %,Antigua and Barbuda,ATG,2016,4.120367543806097
Context,Economic,Annual GDP growth,Annual %,Australia,AUS,2016,2.759385972383896
Context,Economic,Annual GDP growth,Annual %,Bahamas,BHS,2016,-1.1562670375339934
Context,Economic,Annual GDP growth,Annual %,Bangladesh,BGD,2016,7.113478212700926
Context,Economic,Annual GDP growth,Annual %,Barbados,BRB,2016,1.7919303343126671
Context,Economic,Annual GDP growth,Annual %,Belize,BLZ,2016,0.054551653597002314
Context,Economic,Annual GDP growth,Annual %,Botswana,BWA,2016,7.204424759142668
Context,Economic,Annual GDP growth,Annual %,Brunei Darussalam,BRN,2016,-2.477917765204566
Context,Economic,Annual GDP growth,Annual %,Cameroon,CMR,2016,4.535794236788007
Context,Economic,Annual GDP growth,Annual %,Canada,CAN,2016,1.0385509249085487
Context,Economic,Annual GDP growth,Annual %,Cyprus,CYP,2016,6.573590809246781
Context,Economic,Annual GDP growth,Annual %,Dominica,DMA,2016,1.4472455648926257
Context,Economic,Annual GDP growth,Annual %,Eswatini,SWZ,2016,4.675845837315279
Context,Economic,Annual GDP growth,Annual %,Fiji,FJI,2016,2.445651796641741
Context,Economic,Annual GDP growth,Annual %,Gambia,GMB,2016,2.091442208295618
Context,Economic,Annual GDP growth,Annual %,Gabon,GAB,2016,1.9433596547877556
Context,Economic,Annual GDP growth,Annual %,Ghana,GHA,2016,3.3734657496693643
Context,Economic,Annual GDP growth,Annual %,Grenada,GRD,2016,3.7396039558691
Context,Economic,Annual GDP growth,Annual %,Guyana,GUY,2016,3.80745626378814
Context,Economic,Annual GDP growth,Annual %,India,IND,2016,8.256305501790862
Context,Economic,Annual GDP growth,Annual %,Jamaica,JAM,2016,1.3752230644553833
Context,Economic,Annual GDP growth,Annual %,Kenya,KEN,2016,4.213517068147439
Context,Economic,Annual GDP growth,Annual %,Kiribati,KIR,2016,7.088034657786693
Context,Economic,Annual GDP growth,Annual %,Lesotho,LSO,2016,3.6089073168771364
Context,Economic,Annual GDP growth,Annual %,Malawi,MWI,2016,2.499999999143114
Context,Economic,Annual GDP growth,Annual %,Malaysia,MYS,2016,4.449781397615411
Context,Economic,Annual GDP growth,Annual %,Maldives,MDV,2016,6.375283030664008
Context,Economic,Annual GDP growth,Annual %,Malta,MLT,2016,4.077719294812837
Context,Economic,Annual GDP growth,Annual %,Mauritius,MUS,2016,3.862468263400004
Context,Economic,Annual GDP growth,Annual %,Mozambique,MOZ,2016,4.696990242257954
Context,Economic,Annual GDP growth,Annual %,Namibia,NAM,2016,0.03379445020632943
Context,Economic,Annual GDP growth,Annual %,Nauru,NRU,2016,4.36324053905588
Context,Economic,Annual GDP growth,Annual %,New Zealand,NZL,2016,3.779110683543337
Context,Economic,Annual GDP growth,Annual %,Nigeria,NGA,2016,-1.6168689490652923
Context,Economic,Annual GDP growth,Annual %,Pakistan,PAK,2016,6.573838285110426
Context,Economic,Annual GDP growth,Annual %,Papua New Guinea,PNG,2016,5.4895731527818725
Context,Economic,Annual GDP growth,Annual %,Rwanda,RWA,2016,5.970745254310941
Context,Economic,Annual GDP growth,Annual %,Saint Kitts and Nevis,KNA,2016,3.9327031927328164
Context,Economic,Annual GDP growth,Annual %,Saint Lucia,LCA,2016,3.4278721452521097
Context,Economic,Annual GDP growth,Annual %,Saint Vincent and The Grenadines,VCT,2016,4.145931681839343
Context,Economic,Annual GDP growth,Annual %,Samoa,WSM,2016,7.9838628784712995
Context,Economic,Annual GDP growth,Annual %,Seychelles,SYC,2016,12.117527245391344
Context,Economic,Annual GDP growth,Annual %,Sierra Leone,SLE,2016,6.437436527642575
Context,Economic,Annual GDP growth,Annual %,Singapore,SGP,2016,3.7475784879279246
Context,Economic,Annual GDP growth,Annual %,Solomon Islands,SLB,2016,5.554731533669539
Context,Economic,Annual GDP growth,Annual %,South Africa,ZAF,2016,0.6645523078581164
Context,Economic,Annual GDP growth,Annual %,Sri Lanka,LKA,2016,5.053624889944359
Context,Economic,Annual GDP growth,Annual %,Togo,TGO,2016,4.2148956092582495
Context,Economic,Annual GDP growth,Annual %,Tonga,TON,2016,6.598698794179583
Context,Economic,Annual GDP growth,Annual %,Trinidad and Tobago,TTO,2016,-7.403453265971706
